# ShortMsgKAT_r1344c256.txt
# Algorithm Name: Keccak
# Principal Submitter: The Keccak Team (Guido Bertoni, Joan Daemen, Michaël Peeters and Gilles Van Assche)


Len = 160
Msg = E26193989D06568FE688E75540AEA06747D9F851
Squeezed = 3370CB025A621EEFA310F311E5AC910009D500C0E461382CDAE73E566DAA3E122183A18BA6878A4D4F12089AFC77359F9FFD59F5763E3BB9D57E9420CCB035DF480CD0AD60C907B8AB60ABF195361F304A92DA95BA3B3A919DD84F130ECD835CD0D00C431A6CBB9E0BE750E10BEBD5C82F66B0A406B98DD631AFA928ECFD0AF93BDCFEC1E0E48B82DF9FBF319CECB53622B54B496449BD453D1D2C7D84B97EC828A3FF95A1A0F5D491690564F406F979457BA1DC1CF18D79A9E416DA6C9B39D94F8AE4213DD4C0AEFA4EF5545B0451A6D342FFF93BB61CCE0AEEA8A8A9DC55E06F0D11ADF9D0322EDB379467185AB88DA632E1C8F646D5DFD60B6C136CF28566459B2616AA4EA73E615B2AFE25F7E57EB117C74C79792ACA154C53006256BAC9814E07D4499CA80EF298117FCAA15A2CB0819F5949942C356180579D9E89B9D1C5A67E50BA1E5105C52394BC66A5AC95C968569B414246C230E889871E7294C9D07118B47284EDE7ACEB710B1DB0FEBC4EFB963D70AD33B44102DAEC051D13249C0D93CA9CB8E241A174D6E95B9235848A119AA4066A831849409D2B0CBF57DDD8B0AE00DCD1AD723B79D486509E4D3B471C1427E5FBF5C6DBA821F77B94EFE54B55E752B07FE1510F4662196999BE47964F7659AFAD84E53B107C291DA5FBCDED9D1A78ACB87EF45C37C6FC6C033D44484A207688EF9888786209AD5E968D17

Len = 161
Msg = 7659DA517F96FAD5A0B1277F52FED01E4835313100
Squeezed = 75AF338AAF098392C08FF506E152CAFF85817B8798E25E492B408A8A426C2BF4949CD98C887CDA6620AEF8255B54E234B0CFA5FFFF5A6AE8ADFC99D3CC425D27D7F00408576671BFE0999152D8EB72B5E2F4083FA7632997FFDBECD9FB823F6074D4CD21B369E84CD6AF8B301D9FE0BC70C0F3A74D81167E1EC685EDBC09CAACAD969797FB4E492833136A89572A58B3B37EEE7FA9C1D386D4A68D9E5E46506766CDB85DBDF768DFBADA2C06CF191352CCBEC7A99A13708E0202DD9D95A7D73058E02646FED70340B9EF91EC99BF4C0E2F1D1840FC426A7C10709D32B5A3E6DAD65EE473C439E1290AB29610E0A37A6F207D981867A62E5B4D16C16F0C4A4D6DCA8C6481BA821AE256A8B143406E0C594C51A5964BDEFD302FC78C1FDBC3A26D29E3DA812C9C0930A43996EF4B40BD54CECA78723D9AA0F6F80070181DC41B097879D0D34ECAF7F379C07DBAC80B04634FCBB7423F7975FB4376674B8023F5E6118464D01F4BB31DAD087DD09CC681998E09B3BAF446BF0327DB92FB043444662A6A90BB9E545F1E9D2184C2F0CFBDB2135F5145E50571E8E58097F4F7AB0251C1B5CC9C6153707ED06753AF9BDB2DA9E3FED6E12688766F4A4542D62D2DADD67828E7471092E6F3E7BA81A9E69A2FB16984EE1487AEF9771410A766C7F2BF0BDE36CF65034DD36B1F3A7F02228A9F24507914C10C57693056BF5858A514A16A

Len = 162
Msg = 11F80B2028EE430ACC4E525FA85488E64C64A0EB00
Squeezed = 094FF2FE18ABEBE76FE35043828DE4B25C53E232D77586498BFCF272FB7F81E9A874493D940CE45B18704E5AAF336F9861C531F0462A8AD1B975300929FBFB95A178D7E48DC02464CCB7D6AD3F18505AFC78B4425CFA65487DF08C83FA187F865F2DDBFE5DAA3E9C78B04665C1B31E75DCC1A4358DE9E55B3F9171E7EBD7DE81771005BE13A26B5ECE3FDD08247DB87BB8DA417E8109DFCA60FCE0711851C5A6596B56648D782582BBCA42FEF1D75F7026330FFDCCAA8861A2D15423D674D6C37007D1846D705EF56AFD47A5CC48B0257390394B5ABFB0079103BDB5EADCF4B4230A1CF6A9621213E05FA55C6953BC816E44638513C1F6BA153F71901B82EC34EF63DC19FF98D23F8CB735C2D0E0330A97B40B981785C83C5D42BE758A00BA2F84D484096C076FC083D2C8894F1ED238F4C08BE9B725030A439A53FE60BF9DF89C4AB3B880A605E83F70B99F27C301EE418C0E561A826209AD5922D58141B0AFC3FE94AA34ACB4F1BCB970D8B211D2E4A9F75DB61A0FC0D87ACFBF89E2CB21747F5D4FD83B8ED7A4C276740A986A90B206DC5C63BD481BF3002E6C435E01CEF9806259E4805AF1C39DDF1F3DC3EE1F68E547427E9B3294D242217DD5840CE916985C22FDC917468F0977D527CB512A9A4373DE6EDC4A9C0723955E65F1AF3C384E6ECC4D06F68362F23B1CC667960E381BCE0C570E62286E56AA12B2351F92AD

Len = 163
Msg = F2F533845CA07407654214C0BF1C5693824E0496C0
Squeezed = 6FE9C3139D1DA0190FB364780D6F4487A258FC9EB0C04A2F970E36B06D48EAE6ADAA7E28547DD6AA8CC0754D41BCF1C2D6B437CA08FAAB065B717BF1BD8ED3CD307DBFA3BC27EDB07A8FB74D89C3A3A86BF24263CE8AB2A327C5261C1C1C67F0ADE9DD2CF0027C95C8936D0562FD47B9B693035A3D1A6EE7B4F8180C8233EDFBD7CC67B7B5F769B326E00FA63D51C847D5CC02EED5339A60C27EDC20681B728FE041C7597771A59D38980CB3978ADA3D9217E9FDADB6FE90D1D68AF9C1D32292848FCCF1C7FBDD2CC88F6ECFA9246E956D2106AE64890D06646E8E427DCE83683C6D9923591524CFF906DA2D92200E1D2B4F3684CDE6E4111FEAFEFF1597AAADE420C982C160F6D96E22DE0E7934A31C0BA540F9D7FECB57425EA53CB562D0BFD9CE3634EC964A042C9FFB69F92500C28245BDE02DDD2B2E07615C590EB068A35BEDA8FFE5870DEBCC9A62998FD9D2816634DB47BFB193259484D92DD85FC5964A29C9BAC9EC32FC97ECFEC3CC058788565C6237EDE72CFBD17AB5D7C9F21B7AE81091D1CEEF4F131647C6B744DF5410F35BD42A4E3EAFA9AA3A80AF05B8E9605B7B7C327865832F6DC0DFB2BE250BB40ADD1BA88B53241C0F85733FF2158F953368EC66818796E02DF82E055719B1C9304F8E7ED7D7F292AF9A64693863904593307B681FF34135CB86BC121AF396BAD8058F172B4CBC2CB3A57AF38489816C

Len = 164
Msg = DF9CA9E83AC80CF76F0C596F15C8CE5DE722AA9460
Squeezed = 3103417286D7B9B7C468940D75AB8E5448D2368607FECCAE68F1FA9274F9407DE0BA96A729B530BA2D1BA76AB8849A825D51B60432E1AACF197E8AD4A19A677499E20C8E540A9E28BF264ECE7DF4FA0CD3097A0395058B5F1CB0E49700026C391A4999E3C1827115B5A38778C71EE45D6C3E39823F35C0EA245C49E1B86372614AD6272708334830F884DFF09322776A02D4D3FAF29274C37FFA555B30F8D9CFAF98ECC8103FDD7F08AE21F1E84EB75E0800D3E8782DD4B3D2BDC1CB46F5B81D281F4C5B56C2B3287DD06711249BD983E1410579C1A8F55C2FBEA8C372285DF0625C66AC7B5F3C1585D4B62CBB5D4AB08C6996A9203C55F9C31B3561CCFA4288F0CCB8F93C08EE21F4F006982092C5AA8DD312306FFEF32F32ACAF831BBE66E56D495E0BB82740459E7F74EEFB3BF2515973E3986664B4DB4C25DB912686237CD683BA16668E2B76D3F77F9F237A55D1B4F225DC996CADD248BFB0DE69319171773DB970E17B3B82D7D96E1CBF04461CF705AC5793984F1CBEBFA23109552604E79C02BF83F8CE880A6AE495BA3CDD7BD2F3673F6C5707C53A1AAD680588F3BCAC006219214D6E83B92162D21C4914AB361A5391851ADEE000AD743A47C4A520F1003A37246A27BF25749431D8E73CFE8B212CD2BB557B902C5809331D6FD84418686F86EC7F9817A145FA0DC7BEFF27C74B439E2ED4C27C696932467B50ED88

Len = 165
Msg = 59D9E0612A067556CA31FCE628BC9ED8CBCF038198
Squeezed = 6F9A7DB54C66CD6E4518E13E71508BE0EC5DCA629E1A29752AE002997FDA6CB6C048D90D18B6EA8878D9E275EFD74660E5CD192B22CFB89A9799CADF709AE7B73CE3FFA44D27121444F8931D975DEAC783854BECF0776C0EBA7FC36336D4EE941FA34BBA8554E5AB7594824A79015879A399FDDA325FF1698EE7DEF2076F488156186F87ABCA9CD8B3AB75770A568012CE1367D22C23F2C66135F185A827FC918EAEB9502EE04EE7E052A99F8CD595C897BDD7EA001ABB5B446ED610F40832EFAFE8588AF8967FE8C3DCE6C02104462489DFB5F506A4009F12AB477F05CFE4AFB3A76F0877E3EA65794CD10EC92F0305342699C111174C9F17589E10D42D4846B9BEB965A50214212333E2982B256A2EBDDB49A6EACD485433B12400A1D1976FAD692338B0D6190607D4CF2D02659A400DA3E229CA6A103D2D6035467790E72D35A165F1685F66F2FCA590BC621CAA8F9FB51AA7AFAC0372E9B1000045A2320C46053A1CFD6C95476A5519EA0B67901AAAF91EE2440910A2C28D7FEBCEF7E4FC3DBCC9DBE7F2E6F38E5080C4D4BC50E8778506A0D3DD7CAE404BAC87F9011D22AABF9E8E832FED08337EE487BF17A8E0935DFEBA40C6DCF2EA95F63E4D8C557C00A99D3AEB50343DCAFBB70A179D3EA58AB4216BC467E4FFAD0EF7A5670FFA8AAFC921723DE8AF986B07DF99555F0857CD0A022DB4E6D4B01A71D69E8E78073D

Len = 166
Msg = AC3C4EF2B493AC819DC2DB7E25EBE4580115473C04
Squeezed = 5F7D8FE63BBBF0262D443448B134DAF3397EC9EC2B88F7A226455D18058E986667325BE47C9D067BA9F205FCC9FEB25C318044C6BA460DD0846A9D1059E0E116C33D59A4504B7072B8C5DC5DA01AEAF0EC6A93848CF661163910ACF6A4F4E18637D432C262A3AB58A3E94C3FF51EFB3C596AF42D5B255B5F4746A40777BD36A73F3B51A688D53030CFFF519C1E681A6FFA2F7A4B25BADDC56A3CBE8B121CB8CF516878BAB27968DFD347FB5720EDAD2F7EFC0C5FC168AFB91D9454385FE41B98B874579C22407947B91C932B135375E94EBC3A46CFDE4FEC9F3822747F79C5868BEEC14FE2CE6D7C95B8EB56704A0A5ED61F4949B35BBFC0329ACB177703A48C7C3A6751C5EB43FE1131BCE77D725E52C9BE82F0C607C733F674203D4E77B53231BA4CBE1BCDC6C8C4DE2AF153FD2FC43FF80E8715A0CBAE3ACBED717AFA3AE7393F3C561CB34679426977714F44A373FAFCBF5915AEAADBE24E5EB1D2629611372F2586E80133B4405F98C25957C2B709935942EF068813EC382732339A8C8566FA1EDCD502B8D40A7AB14594EB99E543824364CF931CD2F021BD5487A4DE6A5821E06638395B17D8B8FB3DF23143304A48A0D74D9C8AD91ED2E8441E31FC527569DD46C42B4FABBE31A1424C9F4F71836EBB86CB3366FD2E5B2F329AD9CD7FB70C05DDF87D4040BA0DE02665FF9E6DBE176B6C17F956ED748F8C2D1B1F6C5E

Len = 167
Msg = 91935544B8DA1D9A33120838D090AAA9508D7395EE
Squeezed = 14B740909167AA5DAEB25F49EFDDE1608152A8FD93FCD860B5A5B8F94E96B2660F5ABB756D235FC19F77FEC1CDBBB7413EC3A5D0A29DED76908508A538C205D4936E280CE7A189BEA8AF02CA048EF02C6AEC38776908DAFFD1B9BF9B0E9CFA34566D2140C7BFE81347087512DE3B019A480E83FDEDCF87F3C3AC6F4E06DF8EB407EF0A483A048878EFF1F37769DB5152A5E30960798D3F9B03EBD8515B373121EA1A64BB46115C72E4EB71B94856924EFE89C7198CAB87AB93FFD70650CDB7B2835E8562A0B6A4A0EAB3DCDEFCF47EAFB70A2DA352161A865DDDBA3DB76FE726086E7969D37C86303477C3F5A31E2008413B0E63BB97A6D27AF7FF957D9CC3F4BADBC8E8866726204D1756C5F4965770F44076C6CFFFB45F7A62E82C3D62C583354828338A4601D3F920EC5DF705108F614DA896653C77A01F2002E779622A3BD15906C4C15D08DB5B9BF119FC4183ED3EAD9D5C61946780643E58C67D6F0ECF6C4110B40667C8B06EE96157E348ACEDF7801ADE0A3F09B8EB6D44292D1DC2891BD60CA3069A07BCB3F96A25ED64AF02AC2D81DCCECFEF2FB66F3109F32258FD644E96087732DC97ED69C5DF9C21A487843441F01A284B454AC314879647A3A86547CA1B3BC51E68B80078B80B9A318A6D2FD33859847F7A4B2F1659E5677F079A56D79E04E97B749DFA34CD36A55DE601AE245726956F4EAB433F3FABF65ACE

Len = 168
Msg = D8DC8FDEFBDCE9D44E4CBAFE78447BAE3B5436102A
Squeezed = 12D7C6C36BCB8CBC8BE60501976F6C0DA536116A947D3909E4341BAFBB462E711D57613F43D4DB64018C7E9109EA9F700FDF8690CEA395B36889726339FD3B67D27516BCF72C826F10280DE7FF4111C41EC19BB0789A5D75A50A808E1A995C4618F496A577DA58F15A746DAC397463EC166407E77D80631911CA5DA2389D2A9D049788E033A1AED040FB1FBA1B4E13D3BA1EC41DE912DDAAA01DDD48DE3B3CDE84679E1945A7255A9431457C532B31873588B513DBFD90A5D1451E1DCA524EB1B19C6B34CC3B8A6E9BEEB20AC13E4DB26EFA73F83E22E194E6E9369A82D50E49CD2028FD0BACA6AA75BE759F7A552F27775D4E35FB8666A8B4EEB6E8A9BA6323111A3A96CB96D9353A8000B32CE1E1CEEDF27E409594F4DD45B3ACED3C31384142364099ADC94ADCDE7AD73C15BAE5E5D3E93EEBFA69514EC90A250A7BD5AF2B98D1D815A5AC055FD3D956B7DA2FCA5F5DC7728EF83A4FF77197C3BC2F88F747760656AF77478208A003689BB716F81938C1B1F8505A5DB7C792130C090BF43DC3C0DCBD985929C40690E20160B847F4FE8FFF35310BAB1112A534245AA4256C48D20F386A304FA47CDCF12A1D718EFC1E26252A6EBD7193E6763F3D6A58FDE19073BF5FA99818084EE3FB25513D3863B79926CAA588DBE5EAA14262D16DD07F7FCB9101200388DA9A7A2799962BC5AB43A19DB93C8023B1F5B6758B2B519BD5

Len = 169
Msg = 0AAAE7B9E64C5379E6C385712FBCA90088C5879DC600
Squeezed = A700B23B262D74F810805958818AD507C99CE2EEEF61A2DCD4C8597323B654568044CB3F34FBC07577B1010520BAC7B427FE24C45AFE721DFC1C8DA2E86E0A982BC7A40D1A18E2CF4FBDA625D6C6AA8968FA329D8D125AFADFFA17E60BE261B59DDF88C753879D20DE81DB8C6FABC51BCDAA9799D886398C49D229F36BDCE7DDBEC90C750CC0BBB2375A142BE06FC1A95E113C5B6C81185457A884A0CABAF33F00B45019EC7E1CB267BFB143F0ED6BB74505FCB24297DC4EE87C3A0EE7DC7AD2E094BB40766CF875C71FF24563B1C6BC116B6016A3694456152B1B56E4E0DF602CEE59E0940DD43025C901DF06F1A84D8AC5971B1D9A394C087CD33884AA4A8AD8EAEAFBEE1DF1222D7D767B8947C6422039363C970E51179CFD50C947E8DA3B58CFDBFC3804A20682E8DC79595F5B6C2266865497F2C9AB0498FBF9BCBA781E277281C660CF2313A20E77D62562EAB7A71B9F390652C6866D9B0D225B0517573020512A5A4BB87603C3FD9C31D0E83C96B4674ECA417E28AEE50A2C76D8E5E36CAAF8F46B448CD062D46040A245D4318C584D659E42695236CB72BEBF967B320D352F5B98FBB11DC78B404A26FA94BE7BC8C4FCC7561E24CE70DA8D3BD9F2EDDCE69534EECC0AEC120C49DB07DD9BCF9D5F987A6AEC82C28FA9A59FD61BF94DAC0D43BBF34669EED0A1888CEE39298B22B146D8026A16E996CF583DB0E817FD

Len = 170
Msg = 89BFECFB6566E0FB46B71DED91D3C392B31D167BE680
Squeezed = A68C8C1109DBA3A5667EB99D138FAC7621502033128029B56A57BEF767011760172EC16D4097E3101DEB7385707F23DAC6D26BDE4D375FBE880D8269D8A9E522E20273126EF36B07150EE8EB6A328DDF264C5FAD82E4656F65C280C76DEF93CD838CB31EB67EF44C6CF314C9CD1D81551AA08099642C89AD6D09FEA6B67E68777ACEA1E863263C0F78E75E9D5996779C0A8D087C7B834B827AAC03CBF622EA3C8F2B483461B962F85E46459A163F8E7486DE191AEFFDFBC862F1D42AD71695EBD3C4F514A09F53828BFC9F87A32ED89947DD0EA817854ABAA3D6F38513EC789EA4BCB7DFC83CFA1CE0A63BC264E8766279E7949B7657776F234FDB85F536691E5912D1065D17ECD19101B1CA46BD2C971C0037FC93E9DE148B6B3952D9AF45388BC2DF7907E5A24E1255ABAE1AE5ADC62F41DEE82C1282719A1B3D90E994C003B107F5C61831E0E6BE5550208D92ECFD992E00992212AD9224E3F69B3D357F161678AF87826894DC55AAEC13B67FE036194D73AB905F4C3F8FEED40FC96FD2B70C538419C5D198BD87708D4BE64218677BBD936BA6FFEB63071864ABE9EA9D07F66FBAD52F4B917ED65C5BFE89C1C48FB0B39C63312C6C6C4D63F2B9DFEB0A40697A32F13A830F5A0F6E4383538DB541A46853BE81470A6EE711A39A6038D1EA745D70307CA6D52B6C4407BA3F632F15DDB475073B906F94C6A78DD2B5F2A8FF

Len = 171
Msg = AD723D09C67B09677286E46AE2AFF84ABCE35B621D60
Squeezed = 40CA2E6292AA843E213A536E23F376536CEB626D9E6660DEE8C9AE5A06223BCBA61CE14439CFE0740B4EE051C3FC8744D9A2AF8CDD936137520971073DE6B0DE4AD92E3CC4EE7B0542857519CC6B3EF3420BDE1CBCA2624555182CE8DC71D3FEB27CF807A01F1E9D13AB5338F6AAE8222946A5F6B96EB78AB520A00540E79D2525C993BD6078A007839B5660889091801C6E55FEA49B43F1B047327D81D769BF71C0A2A852E13E72CE0EC60722FD7736ADED87DEF793DB5C63DE0241C1AB94DCBB559BCF5BD16F9173E5862A6F928C896B4390630D24E61945F9DF4DC32DD4681286E45047F03CC0471BC111A2D9E21E42FD31D2DA9F3CDEE0EE561E0A6B6DA141B4A5B207B7CB33ED1BBE12BC10C70CE4DF5DD8E519274E52F650BB8B42938F3045FF8196B21C44DC14ED9A0BBF01F6BB67B09DDF8C24BD8A612C947C3C2C64414C1B79AA252806724AF6D1D285B938BF4FA13CAC4ABBD10ACE3ACF3192A4D16B509000DD2D6BAB93C66F035000A4756F6B0E8FA465E42FB4B5382E5C3D7FAC18357C5D72B387AB30905AA4F646CCDA212ABD6AF185A9000B56D697E25DEBFE40AA51E2273E0315AEA1C3BEBD862F2313A626B0242C7565E96F7C27E2112C5F7AAA3DA0956F815CDA44E096B14753C00F7DFFB8E5DE5F24E7788EEB21F75C9ED8A351560A2CB1E53FDA6E1741574226A86E5507E41163F91C4C339F6199D515

Len = 172
Msg = 6037223B33346FEFC063E63E10D7BA78FF02C00A8A40
Squeezed = 6F6099EB78EFDF1D07DB0C26C48B4D43FAFB636651ABAB21CCD99C3DAE8F39C17856CCB0B30880BD9A782EBE6A443F9725948151A051D0587A30DFEFC75C83AB0CB6743BC66DA73E0F5E90802BAEBEF7CFB671743EC69CF5CEDCB06FF0EE6778357C5D26990A5E5DF877C35D0615782FC52D16A9BF0AF344F73CEE9E366A28D39CEB60F9F7D8F8720D15FE2BF29FABA98F05D73450F4714671A81A44C506F43DA0B06C7148469DA84D48E725BE08B913D64F4184349ACABD69EEB601FC5E0777414ABE506BC20A55D7250EC5138FED3AA8B0C96B82D7301E5388D4B6C9A55569B040ED3D9D51D39D8CD902986235F4C21A41C85497943FA16D67FFA40ED241D620FAEC06384B6F20F87362D5D418F1FC29A533E2156579F5F4FC2307B18F5713CBCE7F19D9755891F77E91E8D73C61EC87C0651DDDC1AD4CEBA3B0E0179F002CD093A479D6BDAD6332CDCF9E151FF7CCEF3C80DB7DB5BB485F73F9F1520C73DD5DF125B109D2B2299A9AA7B8B936306D686A1D473808BEA33EA5261AA5BB33DAC9EA522B3D7F9249E4FAB9CA894E51AA914F133EC4BD4142EEE334998AC2FE36FA0998D5D356643B69450B47588DF7EFCF3FB9CFD3E486E919258BD3C848BAECC96D38D08EEE5219B684B957DA0900FCCFD36AD079B2C3B7EF4AD74F8AF68682CE1B6196180A46D3B085EBD125911086649A1859CFF3253233458B62AABAC37C

Len = 173
Msg = 57E4329B428F70DE94A211479B2071BBB7E508F1D2E0
Squeezed = 63161902444BBE4ADE20748F05CE9AB8E50E1FFA864063C74F9A41833DA8CB8997A3A38A3C78D28B032EDF99CE4AFDFBAF9F4AFCB72B05E4E31FFE88F3A7BA49A361E5ACE0E1616D10FD53A3F742474D2C3FFFE15DDAD068A90D5C2322E9919596F019FD7612CD6552FE5895AA536F1F025517CE445E4C4D32E688E9C9A7C35F97284BB6BF822E2FBEDE05DD3ADD52C999B7294BDF9E0095C182BA1DA9159F45426869F26E2BAA0715C8133F79D867A7522AB98ACF1E2E0FAC88AB56E331B7DF871E26E5CAE5EE55B5D5CBA3098AA9D3F6F2B9A6D6E1B04372DDAE341BA5FC2D088C379EB5A8BF9D12B423E37D850BC512455212244511D385C15562B77FB9C9B98ED2DA7456F12FEC79556F58BC2C6ABAEB485962B5A6DC60E23B732129A7A4FC06F0DE62925EC115EE1CECDA0BAE54485CE48C568959ADEF7C53E30810036DAE1EF22894FE5A72BF3944BC440264ACCBD9A0DF767ED05CBEFA7F9F11CAE37543B55948054777FC2368254B3B76698391222D07F8C28D807CDB864CE11B4D575E270F88706ACDB44321185AF6B82685E524257D71C9CE11EDFB20BE320105F5797A0AE7CBE2FAED79ABDB841FCC28DE210EB3BB4A0D0A42B9A991A91EA3930AE54BD3722D480481B7F6310CE3DF8C9688624BACB8493D711FE7113EB3A7E5AC2207B0690B82C9D34DA67924C6CDB4DA265DCC366CD5C046AFA6466ED57265A2

Len = 174
Msg = B0FA56D8833B44F45FA2A5109AD4C2CAD819050DFF1C
Squeezed = C55D56CDFD7522C66DD4DBF27FB9C5FAC7816C4134C63DCEBD218A8A1A7D4DA15667A8BA803B0E5B17CD8F5CC1C733923D61568DC3F435FBA81F095E44A7CB95A2C061F96D5C8CC229EA5512B678380385A969C782DD85C62AEE46EC1C11F22841AA898A9BDED2BDD81D53CD728ADB51BBDE83F09F0A8052F44143F7506BD97639EDB536289652F4C45CBC14740DC9131F2AC87E007689E3ADA58F36F383FBFF63CB5CD72DD0AC8F9CDAA74A9B009947449BC8E38597B37D2ECBD2B5ABC4891D986A31BB0167ADF9E7D6650BBA9FDA485878383480C6190098DD6EB96DF6A51CE3E4EEA753BA2F1023A5CD616DECBFF2230339C4BA4686A9F107A9222DE7E55F748A56E502CF3C5E8F320A6CD720EFCE25D3536F06A73BD7D4211BCAFCDE2431E03A01F7B98C9BA1B60CF8B45D9B86A98CB7070BC276604A7ACB0AF8D8091E34FFCAE7937EFDA31994C0DFFAC9FA532A71A91DDADB8A8DBA28202F021ABEF284ADE4BDA5884208CA4B8C89D65B181EE9AE64E854FCD942EBD3D235D53898A172D6B3F6076E42EFEAFC2E691D7EED83E6A1133EAC8665E252F86FCF2E26EFA038738B0BF55CC46D8402814C8D55A63D95C0CEA1B6F1A93532F83EA0A5EFF89862DE3BED3B04A5785A6CCCC8EAB84AABBD597E7FF4EEE9EDB9F81B1DF9975ACD2F34837540EFDA82E3B0EBCDE30D16CCB004A28CE723D3D7A7B37F954656D4F322

Len = 175
Msg = 4582F3EE0E0BFDC5CFA3FA7550E939BCF9C0B5EFD04C
Squeezed = C66A506BCB5DDE429711415D392616C71BA7D7960197B0D15509CE92476F45C024FE69F72473E15B8F118D9AE30135698A366BE75896DEA278C83C50457C31DE55ABD1A5C40C0302685F4ACB5246E5F84E2A02E8D4B7898CF27DAF551DAD0A5D48CF218F8888EF3EA39956539293300CC9389E13A435E60ACE4A66AD1C63AC217AE56FA6317377E26E2DD5E76B86BC2868EB653159DAD1D7930A3C0FBF9146E08E607409039919E0576384D0AE47F3987E4968267021E4147B6847B9103717F4A901DEF05F2E3A43C780E547621CE1943EFA9A82D33E10CDA8EB4025A4892840A893D7E4AADBA9D7242597B794DABBEDD08725D5BEF1D3080040C65A866300462B0F527B1EAF20928CB460FD64E0E402AFC1B2AD0CF0D9AFBEF92F4AA9A625E1307BB5E26B3D73280462872ADAC807ED7721D89E3E8E1AD0674BD4F331630C1893B773B8D059AC700349A41C97B3A88C5B6072ECC67315A6BDCF85B9FC75B94FE253F1930829C8DB159526B1BFAD16B7EFA4DBC40667BAABEE44C53A61E33C531F5DFF703A1B7FFE145C2614EBD38D307CD236A286FB164B87C029B4E1E449B81806AB44418512BA4912C913AB7183F65FB3FDC8871E51D63ADEB71F234679AB6EEF9547CF49DCBB9AD532291A8F5F245820AE1FF1449E4CA350CBBAA2F527441A7CFA106A749D79BE3E789D25DB5A0160C610B2CB2D418E46C857B70A9F465C

Len = 176
Msg = 57085FD7E14216AB102D8317B0CB338A786D5FC32D8F
Squeezed = 8AD2BB831674F5720B5B9D39AF18803BD466CD6F0BEBF71DA0F63637258C7B554E34917D0A72B1BA0A9E2AAC4844F90FCEFDA68DD034BBAB041DA7AF2FDA1C20328A20E76E14D2A905F0CE5DA0D314B8426B73210A07B46EAEBCECF70113D73980C3C9861CBD798F15A9744B361475D4DDEAE6724CB1F6309C8AA65A3F8AE9E8FDC9EB51DAA5901E51785D2A34580A356290EDC0C5C69BA6792972A869D47B5011AE33A39F4429BC31773EC1EF5C4E3D049F5824A0B60ACE3C19AAFBA211EE7858CCDF9C50DFC6B75A412E89804B195192A487C2FD9A7FC6DB773FA42647C412B48C0EA01F7B3D8FCF743A35A8E6985DA4418297C69A8081AE5445A25B9E8AEB4E3DA588560CFE26D22B1598724957C26E7E98047709ED985BD801EF876BACFFCDAB3FE968DAD4057F8E24EC6DD82CC2BEE53BBAAA4AC9143A2321EEB3345E49A59CC9E26E71D8F6B309FEFC0CFB1C189BA247DDD32F6BEC075C14699C989D01BC719FD4DC57D455C06A9FF6F591DBA3D6BF5444F3A95296F51B2A189CF907C0AAE9149983208D91A957F679FB4B93E0B8B5ED2E5C045046161159EF7403428DB9034F7591D600CA27E4F23AB036B45F0C4D250303D6506CA91373FEF2C5E0E7370CF32ED8747CDDB6B1FAF85B833047E02479FF59DFFF72A08924D52C034F3A19E469EFF36DCE3B9B1FC813B921EEE100C6650CE7498C7D5580FCA0CDBA433E

Len = 177
Msg = 88B929BF491A1497E86DDF6A4040B31270EF97D88E4D80
Squeezed = 1AADB301280F36C3BF2B8D4237C63959414C169FB485F90AAF2E94A27EF8AA90CAC800F763104AF9AE55C9F93155ACD2B7D54296FCBE168AC0AC8F56ABC696CD1F57AF62DAAD5F33145713F2E1027C1C4462A51411E102D9ECDD61180F06351DA7A37F499E75BC4A501A72F9EF8317F74DD2D22C3D986857D86AEAFA652C0D17C6A94FCA311A9CA96DD95B2EF0631EEB8DFD51D69BFBBF3EB0C9950BA7B95E1BDD659F4539F62337DE016E5FD2920A3FB8D7D9DE06395B25C65DB2B04DFD3AA1A4D9A2B77B1934FFD8D4B372DF3D7BE7C56F47806CD7AD3559B1636E3A42CBB1CDB45CEA36F7AFCC87982A80CDCC0A0D66D7BC3916605A7C3F33CC23F218B7BA5DDE95A806F65850DC1AAF061A6192A72C3C1FCC037553C7D5DF3AC56F00EA481B56E22642C9798CC19B776CD86B55E385CBA688DD40FF06970ECF8E80153A86C4363C8B1847382FCF59B5D6712C6CEC15AFFABA8A3A0B506967A610B99410C0419AEA64623EB8A5820DA1825CEF72CD4E17BCD7541FC232158F46B65E825EFCD4B8ECCA7BDDA37232902FFC26D6C2862453CF4C4AED4E5C9B9F28FA157951090990112005AEFB35EA6E73DDC6FBB555B273D8A882B50248F901378431E20E5236A2AB09849DAE3D924A4852E766EEDF835D863D2760FF8836FC9F1A4451B5641E057DC152ACCA3392C7F6F66ACB9B1D3ABBCDC000BC5506929BF860B1B71BAB

Len = 178
Msg = C5DCAD3AA886AA7D2336333D8D777EB15B143861A70AC0
